Date,L INC,L 2025,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,G FUND,F FUND,C FUND,S FUND,I FUND
3/20/2018,19.6694,0,31.0216,0,33.8116,0,19.6051,0,0,0,15.6288,17.7222,38.3808,49.7443,30.6284
3/19/2018,19.6691,0,31.0173,0,33.8059,0,19.6009,0,0,0,15.6276,17.7582,38.3238,49.6873,30.6876
3/16/2018,19.7097,0,31.2288,0,34.0797,0,19.7818,0,0,0,15.6239,17.7534,38.8751,50.2015,30.8815
3/15/2018,19.705,0,31.2063,0,34.0499,0,19.7615,0,0,0,15.6227,17.769,38.8083,49.9307,30.9375
3/14/2018,19.7068,0,31.219,0,34.0675,0,19.7736,0,0,0,15.6214,17.7782,38.8358,50.1436,30.8974
3/13/2018,19.7226,0,31.3062,0,34.1809,0,19.8492,0,0,0,15.6202,17.7499,39.049,50.3599,31.0138
3/12/2018,19.7392,0,31.3948,0,34.2962,0,19.9257,0,0,0,15.619,17.7356,39.2967,50.6501,31.057
3/9/2018,19.7333,0,31.3838,0,34.283,0,19.9174,0,0,0,15.6153,17.7136,39.3463,50.5254,30.9925
3/8/2018,19.6778,0,31.1171,0,33.9395,0,19.691,0,0,0,15.6141,17.7338,38.6737,49.8084,30.7519
3/7/2018,19.6595,0,31.0383,0,33.8396,0,19.6264,0,0,0,15.6128,17.7153,38.4912,49.81,30.6075
3/6/2018,19.6582,0,31.0333,0,33.8322,0,19.6206,0,0,0,15.6116,17.7255,38.5072,49.5444,30.6408
3/5/2018,19.6415,0,30.9576,0,33.734,0,19.5553,0,0,0,15.6104,17.7158,38.4041,49.1028,30.5371
3/2/2018,19.598,0,30.7595,0,33.4801,0,19.3883,0,0,0,15.6067,17.7334,37.985,48.605,30.2468
3/1/2018,19.5918,0,30.7214,0,33.4286,0,19.3524,0,0,0,15.6054,17.7852,37.7902,47.9684,30.5064
2/28/2018,19.628,0,30.9092,0,33.6707,0,19.512,0,0,0,15.6043,17.7361,38.2946,48.1869,30.7555
2/27/2018,19.6722,0,31.1361,0,33.9652,0,19.7075,0,0,0,15.6031,17.7023,38.7208,48.7328,31.2192
2/26/2018,19.7201,0,31.3645,0,34.26,0,19.9017,0,0,0,15.602,17.7441,39.2138,49.4067,31.4988
2/23/2018,19.6722,0,31.1517,0,33.9884,0,19.7243,0,0,0,15.5984,17.7302,38.7531,49.12,31.1334
2/22/2018,19.622,0,30.9228,0,33.6951,0,19.5324,0,0,0,15.5973,17.6909,38.1403,48.5101,31.0191
2/21/2018,19.612,0,30.8839,0,33.6464,0,19.5012,0,0,0,15.5962,17.673,38.0987,48.6027,30.8525
2/20/2018,19.6368,0,30.9979,0,33.7923,0,19.5962,0,0,0,15.595,17.7176,38.3087,48.6769,31.1181
2/16/2018,19.6557,0,31.105,0,33.9323,0,19.6893,0,0,0,15.5903,17.732,38.5318,49.017,31.2701
2/15/2018,19.6474,0,31.0736,0,33.8924,0,19.6633,0,0,0,15.5891,17.7114,38.514,48.9203,31.1743
2/14/2018,19.602,0,30.8669,0,33.6277,0,19.49,0,0,0,15.588,17.6819,38.0453,48.4178,30.9338
2/13/2018,19.5421,0,30.5687,0,33.242,0,19.2343,0,0,0,15.5868,17.7517,37.5318,47.5537,30.3231
2/12/2018,19.5386,0,30.5565,0,33.2266,0,19.2242,0,0,0,15.5857,17.7503,37.4321,47.3819,30.4662
2/9/2018,19.4811,0,30.294,0,32.8912,0,19.0044,0,0,0,15.5822,17.7704,36.9164,46.8699,29.9864
2/8/2018,19.443,0,30.1178,0,32.6658,0,18.857,0,0,0,15.581,17.7643,36.3632,46.4321,29.9977
2/7/2018,19.571,0,30.7325,0,33.4573,0,19.3779,0,0,0,15.5799,17.7877,37.7731,47.9809,30.7414
2/6/2018,19.5905,0,30.8163,0,33.5632,0,19.4458,0,0,0,15.5787,17.8507,37.9636,47.9716,30.8824
2/5/2018,19.5405,0,30.5818,0,33.2622,0,19.2484,0,0,0,15.5776,17.8397,37.3042,47.5047,30.7325
2/2/2018,19.6868,0,31.3233,0,34.2244,0,19.8863,0,0,0,15.5741,17.7872,38.9033,49.2152,31.9671
2/1/2018,19.7649,0,31.6952,0,34.7049,0,20.2031,0,0,0,15.5729,17.8607,39.7446,50.1792,32.4247
1/31/2018,19.7661,0,31.6947,0,34.7033,0,20.2008,0,0,0,15.572,17.9085,39.7632,50.0869,32.398
1/30/2018,19.7671,0,31.7068,0,34.7202,0,20.2129,0,0,0,15.571,17.8961,39.7426,50.2056,32.468
1/29/2018,19.8044,0,31.8894,0,34.9569,0,20.3694,0,0,0,15.5699,17.9222,40.1776,50.6988,32.6683
1/26/2018,19.8291,0,32.0187,0,35.1255,0,20.4813,0,0,0,15.5669,17.9455,40.4477,51.0561,32.8666
1/25/2018,19.7937,0,31.8425,0,34.898,0,20.3309,0,0,0,15.5659,17.9824,39.9737,50.7901,32.6543
1/24/2018,19.7955,0,31.865,0,34.9285,0,20.3522,0,0,0,15.5649,17.9378,39.9498,50.7837,32.8505
1/23/2018,19.796,0,31.8669,0,34.9317,0,20.3546,0,0,0,15.5639,17.9644,39.9718,51.0106,32.7399
1/22/2018,19.7771,0,31.7852,0,34.8266,0,20.2856,0,0,0,15.5628,17.9292,39.8837,50.8231,32.5047
1/19/2018,19.7493,0,31.6572,0,34.6619,0,20.1769,0,0,0,15.5598,17.9483,39.5637,50.48,32.382
1/18/2018,19.7283,0,31.5506,0,34.5222,0,20.083,0,0,0,15.5588,17.9755,39.3897,49.9185,32.2214
1/17/2018,19.7364,0,31.5889,0,34.5722,0,20.116,0,0,0,15.5578,18.0058,39.4504,50.1303,32.2571
1/16/2018,19.7129,0,31.4717,0,34.4204,0,20.0153,0,0,0,15.5568,18.0372,39.0831,49.714,32.2746
1/12/2018,19.7174,0,31.5137,0,34.4779,0,20.0551,0,0,0,15.5527,18.0266,39.2202,50.2031,32.1638
1/11/2018,19.6863,0,31.3663,0,34.2885,0,19.9306,0,0,0,15.5517,18.031,38.9572,50.0579,31.7895
1/10/2018,19.6595,0,31.2426,0,34.1277,0,19.8237,0,0,0,15.5507,18.0066,38.6822,49.3346,31.7739
1/9/2018,19.6578,0,31.2387,0,34.1232,0,19.821,0,0,0,15.5497,18.0057,38.7248,49.407,31.6698
1/8/2018,19.6539,0,31.2132,0,34.09,0,19.7986,0,0,0,15.5486,18.0595,38.6626,49.4383,31.581
1/5/2018,19.6467,0,31.1901,0,34.0611,0,19.7797,0,0,0,15.5456,18.0599,38.5979,49.2932,31.6088
1/4/2018,19.6227,0,31.0749,0,33.9132,0,19.6824,0,0,0,15.5446,18.0775,38.3284,49.1088,31.4317
1/3/2018,19.5945,0,30.9419,0,33.7424,0,19.5702,0,0,0,15.5436,18.0849,38.1665,49.0288,30.9713
1/2/2018,19.5742,0,30.8534,0,33.6297,0,19.4969,0,0,0,15.5426,18.0638,37.9236,48.8657,30.9194
12/29/2017,19.5506,0,30.7362,0,33.4787,0,19.3966,0,0,0,15.5405,18.115,37.6103,48.4661,30.8556
12/28/2017,19.5567,0,30.783,0,33.5409,0,19.4388,0,0,0,15.5375,18.0906,37.8032,48.7916,30.7423
12/27/2017,19.5486,0,30.745,0,33.4917,0,19.406,0,0,0,15.5365,18.1023,37.7277,48.6052,30.7056
12/26/2017,19.5379,0,30.7082,0,33.446,0,19.3772,0,0,0,15.5355,18.0469,37.6958,48.5889,30.5963
12/22/2017,19.5331,0,30.7055,0,33.444,0,19.3767,0,0,0,15.5314,18.0227,37.7333,48.551,30.5668
12/21/2017,19.5343,0,30.714,0,33.4552,0,19.3842,0,0,0,15.5304,18.0265,37.7505,48.5719,30.5815
12/20/2017,19.5225,0,30.6646,0,33.3921,0,19.3429,0,0,0,15.5294,18.005,37.6756,48.3758,30.5064
12/19/2017,19.5246,0,30.6713,0,33.3999,0,19.3472,0,0,0,15.5284,18.0384,37.7018,48.2994,30.5123
12/18/2017,19.5431,0,30.7521,0,33.5034,0,19.4146,0,0,0,15.5274,18.1026,37.8238,48.5784,30.6411
12/15/2017,19.507,0,30.5827,0,33.2854,0,19.2702,0,0,0,15.5244,18.1315,37.6209,48.0689,30.1911
12/14/2017,19.4853,0,30.4804,0,33.1537,0,19.1832,0,0,0,15.5234,18.1345,37.2839,47.5187,30.3193
12/13/2017,19.4986,0,30.5517,0,33.2467,0,19.2454,0,0,0,15.5224,18.1246,37.4304,47.9083,30.3682
12/12/2017,19.4921,0,30.5349,0,33.2261,0,19.2328,0,0,0,15.5214,18.0682,37.4464,47.8254,30.318
12/11/2017,19.4885,0,30.5209,0,33.2092,0,19.2222,0,0,0,15.5204,18.0767,37.3873,47.9302,30.2946
12/8/2017,19.473,0,30.4584,0,33.1307,0,19.1714,0,0,0,15.5174,18.0783,37.2675,47.9175,30.1497
12/7/2017,19.4537,0,30.3699,0,33.0179,0,19.0977,0,0,0,15.5164,18.0799,37.0601,47.7578,30.0362
12/6/2017,19.4419,0,30.3081,0,32.9372,0,19.0433,0,0,0,15.5154,18.1173,36.945,47.3794,29.9801
12/5/2017,19.4491,0,30.3526,0,32.996,0,19.0832,0,0,0,15.5144,18.0938,36.9482,47.5889,30.1634
12/4/2017,19.4614,0,30.4214,0,33.086,0,19.1437,0,0,0,15.5134,18.0703,37.0851,47.9553,30.2285
12/1/2017,19.4592,0,30.421,0,33.087,0,19.1449,0,0,0,15.5103,18.0812,37.1238,48.1151,30.1213
11/30/2017,19.4702,0,30.4886,0,33.1751,0,19.2042,0,0,0,15.5093,18.0291,37.1975,48.2398,30.369
11/29/2017,19.4486,0,30.3843,0,33.0421,0,19.1169,0,0,0,15.5083,18.0577,36.8818,48.0576,30.3231
11/28/2017,19.4483,0,30.3793,0,33.0351,0,19.1116,0,0,0,15.5073,18.0914,36.8907,47.9951,30.2872
11/27/2017,19.4204,0,30.2478,0,32.8662,0,19.0003,0,0,0,15.5063,18.0952,36.5297,47.4382,30.3031
11/24/2017,19.4237,0,30.2784,0,32.9077,0,19.0287,0,0,0,15.5033,18.0844,36.5394,47.626,30.4089
11/22/2017,19.4068,0,30.2027,0,32.8111,0,18.9653,0,0,0,15.5013,18.0978,36.4626,47.5404,30.1435
11/21/2017,19.3993,0,30.1787,0,32.7814,0,18.9468,0,0,0,15.5003,18.0555,36.4867,47.5589,30.0002
11/20/2017,19.3736,0,30.0626,0,32.6328,0,18.8492,0,0,0,15.4993,18.04,36.2491,47.1481,29.879
11/17/2017,19.3647,0,30.0284,0,32.5891,0,18.8202,0,0,0,15.4962,18.0499,36.2014,46.9125,29.8486
11/16/2017,19.3663,0,30.0391,0,32.6019,0,18.8279,0,0,0,15.4952,18.0425,36.2957,46.7103,29.8401
11/15/2017,19.3344,0,29.8862,0,32.4053,0,18.6981,0,0,0,15.4942,18.0598,35.9895,46.1516,29.6547
11/14/2017,19.3513,0,29.9778,0,32.5234,0,18.7764,0,0,0,15.4932,18.0252,36.1811,46.36,29.8152
11/13/2017,19.3556,0,30.0056,0,32.5599,0,18.8009,0,0,0,15.4922,18.0076,36.259,46.4796,29.8223
11/10/2017,19.3579,0,30.029,0,32.5911,0,18.8219,0,0,0,15.4892,18.0049,36.2226,46.455,30.0236
11/9/2017,19.3636,0,30.0464,0,32.6122,0,18.8345,0,0,0,15.4882,18.0697,36.2425,46.4065,30.0696
11/8/2017,19.3797,0,30.1238,0,32.7117,0,18.8998,0,0,0,15.4872,18.0887,36.3701,46.635,30.2122
11/7/2017,19.373,0,30.092,0,32.671,0,18.8728,0,0,0,15.4862,18.1068,36.317,46.558,30.1386
11/6/2017,19.376,0,30.114,0,32.7014,0,18.8943,0,0,0,15.4852,18.0999,36.3238,46.9565,30.1221
11/3/2017,19.368,0,30.0915,0,32.6738,0,18.8768,0,0,0,15.4821,18.077,36.2743,46.8185,30.1451
11/2/2017,19.3622,0,30.0687,0,32.6454,0,18.8586,0,0,0,15.4811,18.073,36.1591,46.751,30.224
11/1/2017,19.3559,0,30.0474,0,32.6187,0,18.8417,0,0,0,15.4801,18.0483,36.1483,46.7103,30.1559
10/31/2017,19.3495,0,30.0219,0,32.5875,0,18.822,0,0,0,15.4792,18.0487,36.0912,46.8782,30.0511
10/30/2017,19.3417,0,29.9852,0,32.5395,0,18.7897,0,0,0,15.4782,18.0537,36.0557,46.5668,30.0094
10/27/2017,19.341,0,30.0058,0,32.569,0,18.8113,0,0,0,15.4754,17.9972,36.1686,46.9381,29.8696
10/26/2017,19.3182,0,29.9067,0,32.4433,0,18.7297,0,0,0,15.4744,17.9686,35.8795,46.6428,29.8892
10/25/2017,19.3125,0,29.8812,0,32.4104,0,18.7077,0,0,0,15.4734,17.9764,35.834,46.4786,29.8732
10/24/2017,19.3291,0,29.9576,0,32.5082,0,18.7717,0,0,0,15.4725,18.0084,36.0015,46.7515,29.927
10/23/2017,19.3262,0,29.9424,0,32.4886,0,18.7584,0,0,0,15.4715,18.0323,35.9423,46.6556,29.9553
10/20/2017,19.3352,0,30.0006,0,32.5651,0,18.8098,0,0,0,15.4687,18.0153,36.0848,46.9713,29.9691
10/19/2017,19.328,0,29.9608,0,32.5135,0,18.7751,0,0,0,15.4677,18.062,35.8988,46.7239,30.0936
10/18/2017,19.3226,0,29.9421,0,32.4904,0,18.7606,0,0,0,15.4668,18.0452,35.8841,46.7598,30.0155
10/17/2017,19.3184,0,29.9176,0,32.4584,0,18.7387,0,0,0,15.4658,18.0827,35.856,46.6423,29.946
10/16/2017,19.3215,0,29.9388,0,32.4866,0,18.758,0,0,0,15.4648,18.0733,35.8322,46.7419,30.0728
10/13/2017,19.3159,0,29.9188,0,32.462,0,18.742,0,0,0,15.462,18.0961,35.7688,46.7262,30.0628
10/12/2017,19.306,0,29.8836,0,32.4183,0,18.7145,0,0,0,15.461,18.0564,35.7367,46.76,29.9359
10/11/2017,19.3058,0,29.8895,0,32.4262,0,18.72,0,0,0,15.4601,18.0388,35.7938,46.7921,29.8837
10/10/2017,19.2993,0,29.8629,0,32.3929,0,18.6985,0,0,0,15.4591,18.0373,35.7288,46.7748,29.8487
10/6/2017,19.2832,0,29.8072,0,32.3239,0,18.6547,0,0,0,15.4553,18.0083,35.7093,46.8613,29.58
10/5/2017,19.2864,0,29.8227,0,32.3439,0,18.6677,0,0,0,15.4543,18.0264,35.7366,46.914,29.5978
10/4/2017,19.2742,0,29.7655,0,32.2712,0,18.6201,0,0,0,15.4534,18.0442,35.5299,46.7546,29.6481
10/3/2017,19.2712,0,29.7548,0,32.2581,0,18.6119,0,0,0,15.4524,18.0452,35.4832,46.7725,29.6579
10/2/2017,19.2597,0,29.7059,0,32.1961,0,18.5715,0,0,0,15.4514,18.0353,35.4051,46.658,29.56
9/29/2017,19.2461,0,29.6461,0,32.1193,0,18.5206,0,0,0,15.4496,18.0354,35.2685,46.2275,29.5957
9/28/2017,19.2289,0,29.5712,0,32.0247,0,18.459,0,0,0,15.4478,18.0365,35.1376,46.1071,29.4395
9/27/2017,19.2171,0,29.521,0,31.9611,0,18.4176,0,0,0,15.447,18.0233,35.088,46.0052,29.2906
9/26/2017,19.2048,0,29.4501,0,31.8682,0,18.3545,0,0,0,15.4461,18.0898,34.9455,45.4719,29.273
9/25/2017,19.2114,0,29.4839,0,31.9112,0,18.3825,0,0,0,15.4452,18.0942,34.9404,45.4025,29.4869
9/22/2017,19.2155,0,29.5213,0,31.9603,0,18.4156,0,0,0,15.4425,18.0532,35.018,45.4259,29.5932
9/21/2017,19.2057,0,29.4802,0,31.9078,0,18.3813,0,0,0,15.4416,18.0385,34.9949,45.2755,29.4688
9/20/2017,19.2193,0,29.5486,0,31.9953,0,18.4386,0,0,0,15.4407,18.0356,35.1006,45.3662,29.6496
9/19/2017,19.2149,0,29.5248,0,31.9642,0,18.4174,0,0,0,15.4398,18.061,35.0785,45.2028,29.5994
9/18/2017,19.2053,0,29.4826,0,31.911,0,18.3829,0,0,0,15.4389,18.0625,35.0394,45.2313,29.4248
9/15/2017,19.1962,0,29.4451,0,31.863,0,18.351,0,0,0,15.4362,18.0803,34.9873,44.9789,29.3879
9/14/2017,19.186,0,29.3995,0,31.8048,0,18.3127,0,0,0,15.4354,18.0802,34.9185,44.8077,29.3087
9/13/2017,19.1905,0,29.425,0,31.8377,0,18.3345,0,0,0,15.4345,18.0749,34.9456,44.8407,29.3994
9/12/2017,19.1917,0,29.4311,0,31.8456,0,18.3396,0,0,0,15.4336,18.0897,34.9188,44.8229,29.4743
9/11/2017,19.1792,0,29.3692,0,31.7661,0,18.2867,0,0,0,15.4327,18.1192,34.7997,44.559,29.4021
9/8/2017,19.1438,0,29.2012,0,31.5523,0,18.1462,0,0,0,15.43,18.1714,34.4263,44.0654,29.2231
9/7/2017,19.1433,0,29.2,0,31.5505,0,18.1447,0,0,0,15.4291,18.1783,34.4763,44.0255,29.153
9/6/2017,19.1324,0,29.1614,0,31.503,0,18.1151,0,0,0,15.4282,18.1356,34.4745,44.1591,28.9302
9/5/2017,19.1255,0,29.1258,0,31.4577,0,18.0851,0,0,0,15.4274,18.1704,34.3669,44.0996,28.9076
9/1/2017,19.1419,0,29.2336,0,31.5982,0,18.1795,0,0,0,15.4237,18.0898,34.6281,44.5652,28.9834
8/31/2017,19.1313,0,29.1797,0,31.5288,0,18.1332,0,0,0,15.4228,18.1218,34.5553,44.3403,28.8694
8/30/2017,19.1038,0,29.0571,0,31.3728,0,18.0312,0,0,0,15.4219,18.0978,34.3572,43.8878,28.6886
8/29/2017,19.0929,0,29.0078,0,31.3099,0,17.9899,0,0,0,15.4209,18.1023,34.1909,43.5748,28.7883
8/28/2017,19.0922,0,29.0109,0,31.3146,0,17.9935,0,0,0,15.42,18.0886,34.1572,43.5765,28.8662
8/25/2017,19.0854,0,28.9917,0,31.2913,0,17.9789,0,0,0,15.4171,18.0771,34.1392,43.541,28.8189
8/24/2017,19.0731,0,28.9412,0,31.2277,0,17.9377,0,0,0,15.4161,18.0573,34.0786,43.4287,28.6945
8/23/2017,19.0779,0,28.963,0,31.2546,0,17.9546,0,0,0,15.4152,18.0746,34.1484,43.3572,28.7223
8/22/2017,19.0819,0,28.9918,0,31.2917,0,17.9793,0,0,0,15.4142,18.0374,34.264,43.4044,28.7056
8/21/2017,19.0539,0,28.8592,0,31.1232,0,17.8689,0,0,0,15.4133,18.0618,33.9255,42.9622,28.6598
8/18/2017,19.0472,0,28.8414,0,31.102,0,17.8559,0,0,0,15.4104,18.048,33.8853,42.9619,28.6429
8/17/2017,19.0483,0,28.8497,0,31.1128,0,17.8631,0,0,0,15.4095,18.0474,33.9465,43.0111,28.5811
8/16/2017,19.0957,0,29.0818,0,31.4089,0,18.0573,0,0,0,15.4085,18.0245,34.4772,43.744,28.7765
8/15/2017,19.0827,0,29.0316,0,31.3459,0,18.0169,0,0,0,15.4076,17.9868,34.4186,43.6387,28.6578
8/14/2017,19.0909,0,29.0677,0,31.3925,0,18.0475,0,0,0,15.4066,18.0225,34.4277,43.8753,28.7388
8/11/2017,19.056,0,28.9118,0,31.1948,0,17.9182,0,0,0,15.4038,18.0338,34.0837,43.3365,28.6214
8/10/2017,19.0494,0,28.8862,0,31.1625,0,17.8973,0,0,0,15.4028,18.0204,34.0381,43.2192,28.6043
8/9/2017,19.0988,0,29.1267,0,31.4697,0,18.099,0,0,0,15.4019,18.008,34.5256,43.9537,28.908
8/8/2017,19.1058,0,29.172,0,31.5295,0,18.1398,0,0,0,15.4009,17.9742,34.534,44.2411,29.0615
8/7/2017,19.1164,0,29.221,0,31.5919,0,18.1804,0,0,0,15.4,17.9989,34.6133,44.3847,29.1434
8/4/2017,19.1055,0,29.1825,0,31.5443,0,18.15,0,0,0,15.3971,17.9891,34.5552,44.3499,29.0524
8/3/2017,19.1051,0,29.1763,0,31.5356,0,18.1434,0,0,0,15.3962,18.0256,34.4901,44.1624,29.1658
8/2/2017,19.106,0,29.1903,0,31.5544,0,18.1565,0,0,0,15.3952,17.9954,34.5586,44.2848,29.114
